,year,pol,sentences,ocr,loss_hmd_distilbert,loss_bnert-time-st-y,loss_bnert-time-y,loss_bnert-time-y_masked_25,loss_bnert-time-y_masked_75
2352,1864,lib,"and tyne. , all10 bost„sleat.,andmid.t.lo all 51 9st bristol and exeter 1 100 3 5st caledonian 1 100 11881 119150 cork and bandon all20 cornwall10 do ai a gets no div10 do. b till6p cp an.basl allallbeen paid tro 8.,50 dublin & belfast june.l all 35 3725 ,dun.,perth,&ab. junc.i all 16 17at ledlnburgh & glasgow.: 100 91 93at c, lasg. and s. western.; 100 101 106at !greateastern, ord. stk' 100 17 8 471 fet ditto a stock -at ditto east anglls.n at] 100 61 71at greatnorthof scotland 103et great northern 1 100 127 1t"":8et do a stockst do udoat gt.",0.8746,14.896337387228144,13.738787616036614,13.72043042592374,13.40606448542923,13.236005649389492
2353,1861,lib,"t;1 ea tre-ro 'v al, it aymarket.',elm', mr. j. b. bloketerie,!eels evening, the periormances will commenett withtt n.a. and f,riginal conrdy, black sheep.mr. linekatone, mr. compton, mr. howe, ito. ; mrs. wilkins,charles younz, miss lovell, &c.after which, will be -revived, with entirely new aeeneryand effects, and all the original music by the late slr henrybishop, the melodrama of the millle. and his meal.commence at 7.t.? 0y a iliesseeraintdlyan(ate.r.s, ''s thearrrearbr. a. harris. i ...l. 5.)to be followed by handy andy. handy andy, mr.rills evening, the hunchback. messrs. ryder,hermann veztn, shore, meadows, am ; misses heath andc. leelercq,to conclude with nuesey",0.8469,112.79404286101585,111.60680589119853,109.95328559828603,108.13981245211036,108.65078826833947
2354,1865,lib,"hear.) wouldcisaid there had beentwo arrangements entered into betweenthisr country andtheunited states. the first was in 18 ,wand it related tothatbe kept onthe limitation of the naval force whichetinoent was notthe coasts of the united states and caarranadhaagsa convention, but merely a formaltherewas a treaty in 1854, which was a treaty of reciprocity.ewith regard to the first arrangement it was merelyoftemporary character, and the desire on the part of theunited states to terminate it did not prove hostility to thiscountry. (hear, hear.) with regard to the treaty of 1854government had received no official communication onthe subject, and if such were",0.9491,56.38306600058175,52.5551847786854,47.108893972337945,41.12413489523217,40.93561104937895
2355,1861,lib,"the 27thstock lond.• &nth. western 20 i do. 5 all - - cd with the bombay stock lond & stb western.. 100 94 05 91100 931 04 2.1i3i stock do. do. 5 per centstock i melb.corp. 6p. o. blida loo - -nmails, will take out £191,801, 25 l'derr• y & coleraine .. all - - 20 'newßrunswick &candaall 10/ 11y land(lim.)g.6pc all 5 7tiile £31,011 in gold and the remainder in silver, stock ilf.b'capital sharetman. shef. & lineoln.. 100 41 42 414 2l'ulerry & enniskillenc ass aof which l 50,000 is on government account.t 60 mary-port and carlisle.. all -",0.7893,29.360951556229324,28.825513804599794,28.786826782182455,27.984004832743587,28.304381739563485
2356,1818,con,"theirreapeet for iht se gloriutii and exalted rights in the proceed.hags of that day. the act then tinder their consideration didnot expire until the i st of march, and that there was no recordon the jouraals of the house, that an act of that descriptionhad ever been repealed, er not suffered to run out to its ut-most limit, but kis majesty's ministeis admitted that nothingcould justify the continuance of such an act hut the necessitywhich originated it, and when that necessity ceased, it wasdue to the legislature and to the people of this country to re.peal it lot thwith. the",0.7953,28.628153483964105,26.613384619029958,26.167221301198193,27.82036957081451,28.239887685812295
2357,1845,lib,"ireland.concordat with the pope.letter from the lord-lieutenant 01ireland to archbishop murray.dublin, jan. 15.—the dublin evening post con•tains a most important communication from the lord-lieutenant to archbishop murray, completely contradict-ing the rumours as to a negotiation between the britishgovernment and the court of rome for a concordat :"" mountjoy-square, jan. 15, 1845.""my dear sir,—l have just had the honour of re-ceiving from his excellency the lord-lieutenant an fin-portant communication, of which i beg to inclose ain the hope that you will have the goodness to give it j►place in your next publication.`• i have the honour to be, my dear sir,""",0.927,3.057610049300876,3.019561789904677,3.0263647632526567,2.9877695088573537,3.0182622547321842
2358,1847,lib,"judging wisely that a due appreciation of artnot confined to the aristocracy exclusively, he was in-to extend to a wider circle the gratification whichthese pictorial treasures are capable of imparting. be thiss it may, this is the first occasion on which so liberal aspirit has been displayed, and it deserves honourable men-tion, as illustrative of sir r. peel's judgment and kind dis-poeitien.although sir r. peel has long been known as a munificentpatron of modern art, there are not, with, we believe, fivertceptions—wilkie's "" john knox preaching before thelords of the congregation,"" sir 'minas lawrence's por-trait of one of the right",0.9434,10.850775739653688,11.09346653623903,11.09708004236048,11.137309983196568,11.143788244792143
2359,1868,lib,"j. v. preach, yi•iwril 17.vena111.1:11.- ortober 19, at lnegbolui, cheltenham. wodes, fay, aged w.westca it.- tkaiber is. at ilretahley. kent, u. w,at..o, to. .of durwood estlatte. esher. mind 70.wiiitiiit wk. - october 19, at upper rhilhatars-plae. )(ca-ttiness, w. e. whitebait, kim ,near rantindge w., spat w.w 1114111 t. thiaher 19, at nouthhortawh.ili.kent, it. wnlikt, en., formerly .4 bid l'neaury, bask o 4england, agi.lptinnyi and rabbets...l by witti•ii kilns hates, of1""1""ne-ofmet. in the (styof !moan's. relater, a& themee in nouverir-etreet, in the precinct of whiterfetamis--ocrosiza n, ins.",0.5566,86.990619007376,87.17465435728454,86.663995177584,83.66831341232566,83.92139769596893
2360,1855,con,"tohave been given with the soldering iron. he invited the juryto scrutinize the evidence of the surgeon, for it was upon hisevidence solely that they could come to a correct decision asto whether the deceased was struck by the prisoner with thesoldering iron, or by his son with the hammer. the jury,after some consideration, asked his lordship whether the sur-geon had not described the wound as a longitudinal wound.his lordship : let the surgeon be recalled. inspector savage :he is out of court,—the jury immediately afterwards returneda verdict of acquittal, and the prisoner was ordered to be dis-charged.istcertnra ma:sr.—james stephens",0.964,5.340522455677535,5.073945930498678,5.0921977121802104,5.063075528450933,5.05872568981912
2361,1828,none,"he assures them that tha consequent breaking' up rdo carps so deservedly esteemed by him, is to min a subject ofthe deopest regret. (signed)"" robert wilmot, lieut.. colonel""•suprday the dispatches for sr. helena, bengal, aidchien, by om ship general harris, captain joann firenroe, wereclotted, at the bast wis. mu., and delherfri to the puler ofthat sblipt' • ./ • .",0.8582,27.14046069555433,24.7208163195147,24.487628707892995,24.361136861564184,24.144509329660448
2362,1828,lib,"afford any. with reference to the in-troduction of the words, "" and lam a protestant,"" therewere doubtless many well-meaning, but not well-informedpersons, in the community, who might think that theomission of these words might open a door by which ca-tholics would gain access to political power. certainlyhe did not enter into those views : he considered tkat theoath of supremacy would always afford a sufficient meansof excluding the catholics.the house then divided, when there appeared :for the amendment, 55against it, ll7majority, —62on our re-admission the earl of winchelsea. wa,speaking of another amendment, which it would appear liehad been proposing to",0.9328,5.251005015782866,5.093122921023102,5.170299549941257,5.288373091608618,5.249784518919712
2363,1862,lib,"one gunboat was atanchor about 100 yards above them, and anotherhalf a mile immediately below, several others,invisible at the time, were in various positions. thetransports lay scattered along the channel, some not20 yards apart. after getting among them theparty made a reconnaisance to discover the largest,200 tons burden,and finally selected a splendid looking schooner ofother articles ofkorjohn a. jones. as tghee'ywhichpfora,loaded with corn, oats, andproved to be the louisarives, of now yand commanded bay acogapotn.board commencedtheir oars vigorously andbarkingfuriously ; they pliedbow chains, boarded the uischooneretly,waintdh,oruetacfahlitnegritnhge.the crew were sleeping soundly, but the captain,awakened by the dog, rushed on deck from",0.938,8.583985281077245,8.195156274890168,8.232509403698499,7.779814595103275,7.837754139634339
2364,1822,lib,"the bills for altering the navigation laws, and are therefore tobe considered in conjunction with it.the following observations on the luminous speech of mr.'wallace, which introduced this bill to the house of commonson the 25th ofjune last, define the objects in view :"" to declare our porta open ; to offer to foreign merchandisea deposit in our country ; to hold out unlimited freedom oftransit or exportation • to attempt to draw it to our coasts, isprospect illusory andimpracticable, if we do not at the sametime secure to it advantages and facilities, at least equal to thogmet with in foreign",0.9447,6.008108737050063,5.644599128660722,5.689494893661543,5.59062468867628,5.58933458184022
2365,1868,lib,"merof business, when trade languishes to the extent latelywitnessed throughout the world, the depression ismost generally felt in the united states, and for thesame reason the country most quickly revives underreturning prosperity. we believe the nation'sarticle to be a great but well-intended exaggeration.in england it is accepted literally ; and those al-ways ready to cry aloud, and point to the collapseof the republic, eagerly seize on it, and circulateit as unquestionable fact. but although we thinkit probable that the united states was so heavy amaterial loser by the late war, tbatthere is an actualdecline in wealth if the position just",0.9703,6.840094954723907,7.405376759776535,7.327575814383888,7.6727760050183,7.721986691182146
2366,1844,lib,"(23 paid)great north of england, 100 paidlondon and birmingham (stock)london and blackwall (16/, 13s. 4d.) 7lonion and brighton (50 paid)london and greenwich (va. 15s. 4d. paid) b%manchester and leeds (70 paid.midland counties (100 paid) lo4northern and eastern (45 paid)south eastern and dover (33 2s 4d paid) .....york and scarborough branch (‘42 paid)orleans, tours, and bourdeaux, 1 paidparis and orleans (20 paid)paris and rouen. 20 paidspirit of the public journals.from the evening papers of this day.globe.—we resume our notice of lord lynd-hurst's act for simplifying the transfer of property.we have already expressed our opinion of its gene-ral merits, but it has",0.9557,6.032471600525451,5.731822536260435,5.744099291020154,5.916441168125915,5.873614847383309
2367,1860,neutr,"and commercial lithography,,plain,tinted, or coloured.bookbinding, machine-ruling,machining, letterpress, and lithographicprinting executed for the trade ou advantageous terms. -•• • _a. .dvertisements for english andforeign newspapers.--,advertising agent to alle ceding mercantile firms' and tradesmen in ltrerpoot..-the undersigned is the authorised agent .in liver-pool for receiving adver i'isements far , all the leadingenglish, scotch, welsh; irish; atlitrtilikiil, canadian, aneri-,can, french, .russian, germany belgian, dutch, spanish,portugnese; at iis, acid tither poreign newspapers, having adirect communication with nearly 500 newspapers throughoutthe iwtorld, and devotes to this business the experience of nearlya quarter of a century.—contracts entered into :for lqug seriesat greatly reduced rates.advertisements for the",0.8401,6.233788832711326,5.695421732347343,5.734860549547254,5.544653442754274,5.632097936401289
2368,1859,lib,"no more medicine;dv 8.1..2ry's delicious lie altti- restoringite val 14 nta arabic& food cares effectually indiges-tion (dyspepsia), constipation, flatulency;phlegm, nervousness,biliousness, liver complaints, hysteria, neuralgia, sleepless-ness, acidity, palpitation, heartburn, eruptions, impurities,irritability, low spirits, diarrhoea, dysentery, hemorrhoids,headache, noises in the head and ears, debility, diabetes,pains between the shoulders, despondency, cramps, spasms,nausea, and sickness (during pregnancy or at sea), sinkingfits, cough, asthma, bronchitis, consumption, also children'scomplaints.we extract a few out of 50,000 expressions of gratitude fromnvalids thus cured : cure no. 1.771. lord stuart de decks ofmany years' dyspepsia. care no. 49,832. ""fifty years' in-describable agony from dyspepsia, nervousness, asthma,cough, conztipation, tintulency, spasms,",0.8879,28.704180938612204,27.03388950117332,26.76550428699712,27.38836254107914,27.202936793434628
2369,1812,rad,"credit of the company. he was &mama the subject'should again go befig-e committee, whith should mate, in theirreport, whether or not a case were made out which deservedthe recommendation of the crowns.—he concluded by movingfor the appointment of a select committee. the motion wasagreed to, and a committee appointed.mr. w. pole moved, that the house should. ea monday,resolve itself loth a committee, to consider of tin proprietyincreasing the salaries of the comminiooets of appeals in it.-velum gaeta, in irelaad, and also of grantieg diem an allow-ance on retiring. these commissioners he stated to be of a veryold class. they had",0.8111,19.271548679333314,17.34199567970844,17.31047694701422,16.99620645629873,17.543769749769826
2370,1841,lib,"""/""/iaefil7?.7:€477)/ ‘66'li• 1f, v_.(tr,ryi •• 4lig ;4 , `, i:""zj's, .r• aikit./, , , c.,2°t. 4t.40, • —1a; 1410111w.'ni sr, . _'7,a'4ll. divc"" * gais, =ago.:- -v,price 5dtransported from this territory for the use of the rebels.to check this, not one step appears to have.been takenby the authorities of the united states. oh yes ; let usdo justice to the single officer who did interfere. "" thegovernment sent its proper officer (the collector) to in-quire what business the boat was engaged in."" • • •"" the collector (lid not refuse to let me go out. he said imight do what",0.921,92.40223625672027,87.50712500337569,87.49135375150881,88.89931900633246,89.72046176326948
2371,1814,rad,"to a speedy recovery. it is8,141 said hi will be sueliciontly well to appear againthiellkereow in the arduous character of richard: wetrust be will not, unlsfully retovered.. _pow ere anneually interested in the success add re.,osvery of this promising actor.one of the two senior lai cierks, in the choir of.111 georeit's chapel, windsor, has belonged to the.bhoir during the whole of his majesty's life; and*he other ever since his imangetw began to reign, inwhich peliod there have beenseven deans, andnemelt eat ittadred tliffereot calmat.",0.7502,89.17320113830101,84.58907962057911,84.51449237370764,76.15446195216836,76.06982645507826
2372,1826,lib,"imperial parliament.house of lords, wednisday, luki 24.west india slavery,the lord chancellor presented a petition fromplanters of the islands of dominica and st. vincent, resident ingreet britain. it prayed that there might be no further inter-ference respecting west india slavery, until after en inquiry intothe difference between free and slave labour ; that the privilegesof the colonial legislatures might be preserved; and that com-pensation besecured to the proprietors for any losses that they mightsustain by the measures adopted with regard to the slaves. inproof that direct encouragement had been given by this countryto negro slavery, the petitioners stated, that the greater",0.8961,6.6579590476229455,6.84594307640712,7.041674545995268,6.599835915311688,6.708103407455811
2373,1863,lib,"of emigrants under the act, for the month just ended,is as follows :—uaited states, 23 ships, 10.818victoria, 3 ships, 1,210; queensland, 2 ships, 73 ; thamerica, 1 ship, 87 ; total, 12,688. short ships, or tholenot under the set :—united siete'. 11 ships, 852 passengers ;new brunswick, i ship, 17; new south wales, 1 ship,24; victoria, 1 ship, 21 ; all other places, 4ships, 32; total, 948. aggregate for the month,13.634 ; being en increase of 10.010 underthe act, and of 559 not under the act, secompered with the corresponding month of last year. thecountries to which the emigrants belonged",0.7589,7.691366213001474,7.763346122531528,7.4090182795562,7.7472024964268025,7.809269623974832
2374,1827,none,"quantity of atones „„,____ duty ~,_. a„, been laid as the yesterday, gana par,*ranam enaeheeaehee lemma1i1...... • ' of asking alluvial% thew any other ordeal. thus.lw""s that were lying near. a violent gide of wind, or rather ,„_ll"".___:=_, cottonu `..."" nu iiand edidab attired le a snit of deep satereles, wee heesteht before mr gams,• diet cm"" bed aalweawl ef-tetnig theesedibilitt of the a hurricane, both receded and followed the thunder, aia""""742""a""tati aukanddliolivo 'do low seat. is steithe. .faaararr, hy itientoo, an. meet emotahle,at.tamest st...._._..ggiloei•whiliz.a with pieldas geetleasee • pscbwwitnesses who appeared beforwst,. bat by meant of fair and our",0.5264,118.3166546099043,114.25495599884145,113.94065231565504,113.6391338440039,112.83788565815902
2375,1820,lib,"the queen.[from "" the times.""]the following is a copy of the address to bepresented to her majesty, on monday next, bytheinhabitant householders of the parish of st.james, westminsterto her most gracious majesty caroline,queen of the united kingdom of greatbritain and ireland.the dutiful and loyal address of the inhabitant house-hold.rs of st..jameti's, in the city of westminster.. .we, the inhabitant householders of the parish of st. james,in the city of westminster, humbly approach your majestywith our congratulations on your majesty's safe return toyour subjects of the united kingdom.we at the same time offer our unfeigned condolence on thenumerous afflictions which your",0.8352,1.9242753965196693,1.8791139572337652,1.8935092379087284,1.850233194493948,1.8331662262134056
2376,1839,lib,"so long on the detailswhat has passed, but apologizing more to others ofyour lordships for having merely gone so generally over thispart of the case ; but i am anxious, not unnecessarily,tohowever""copy time. i must go somewhat at greater length,t.t,lavvever, into the two last days, which are incomparablythe most important, affecting in the first place what oughtto be considered in reference to interfering with sentences,and the conduct pursued, or which ought to be pursued,towards the judges before whom culprits have beenbrought, and who still continue to adorn the bench ofjustice; and if any man should think i am now coming",0.9594,10.584828793822334,10.701901217976012,10.699276013500997,11.418458456281307,11.382088434083032
2377,1851,lib,"of the window-tax—which he did a few weeks ago—means to content himselfwith what he calls a modification' of the duties on thelight of heaven. in other words, he contemplates only areduction, not the entire remission of the obnoxious im-post. but while this is the course he wishes to adopt,another idea has within the last fortnight taken posses-sion of the right hon. gentleman's brain. it is, that inthe event of his being compelled, by the pressure fromwithout, nominally to repeal the tax, he will still beable, in effect, to retain a portion of it, by levying somenew sort of tax on",0.9399,6.259784655109471,6.136827581433228,5.9876603701454885,5.624757625446713,5.5421614692153405
2378,1859,neutr,"envelopes at 3s 9d per 1,090.alight, strong envelope--cummercial size,for foreign postage, circulars, *c., at 3s 9d per thousand.a sample may be had on .pplleatiou.sold by s. mawdsley and son,4, ca-stle-street.ortons eizirrey sauce.—this delicious(*.used in tin.' royal kitchen at windsor), may be,:;74t)from any sauce rendoi:. 15. per bottle. manufactory. ""60street, london-bridge,i t; .e •wnorth john-street,enham lake ice office, 34'the subscribers most respectfully beg to lnform their psts°e21,!,0z,iverpool. • fodthe public that they have now in store an unu-inally larof that pure and'unequalled spring-water ice, which the? ofier st'ne falprices to enable all to enjoy this luxury, believing that n° °„„nifort,ever r:gret",0.669,11.761776049364261,12.06723601763789,11.95561654678095,10.939806752725172,10.975818055252674
2379,1864,lib,"view of ascertaining tha timeit would take to complete her in older that she may be fitto be launched and towed away from the harbour. thereindeer is about half completed, and as the present de-mands at the dockyard will only penult of a comparativelysmall number of shipwrights being employed, on her, itwould take two or three months to complete her for launch-ing. the service for which the reindeer is required is notstated.major-general sir robert walpole, k.c.8., who has re-cently assumed the command of the forces in the chathamdistrict, held his first review of the troops quartered atchatham garrison on saturday",0.9587,13.509109412734814,12.9426435758468,12.64378613929447,12.499467277742685,12.502012546718936
2380,1849,con,"feet wide! the river en-trance to the sandon basin is 200 feet wide ! the sixgraving docks are each 630 feet long, with entrances of 45,60, and 70 feet wide. the battery for the government isa good way to the northward of the works just noticed,and forms at present the rounded termination of the riverwall. a basin will be formed here, and from this the seawall, to enclose the intended new works, will be extendedbeyond the battery up bootle bay a distance of a mile anda half. upwards of 2,000 men in all are employed on theworks.we have still to",0.8638,12.148766825139457,11.79497156036834,11.623799374411133,11.147341067815772,11.191861719842668
2381,1805,none,"entering theplaintiff's dwelling houie, and debauching his (laugh.ter. the defendant had pleaded that he entered thehoufe by licence of the plaintiff.mr. gramm, for the plaintiff, rated the outlineof the cafe, which was, that the. plaintiff was a far-mer, and the defendant was alfo the fame. theplaintiff's daughter and the defendant were aciraint-ed in early you:h, and he (hewed evident inclinationsto become her fuitor. she received bis addrelies,and the confequence was, fie became pregnant byher ; but the acquaintancewas again renewed, and the !wattles fecund time' pregnant ; after which he married another woman,,and deprived her of all hopes of receiving",0.9451,6.6846382962273605,6.1244064584975035,5.956782703281825,5.859120633809437,6.119406680277371
2382,1804,lib,"state of temporary insanity.the verdiel—gaiky. sentence was pooponed.the grand jury found five bills of indictosenttrue, for perjury during the late elraion at bretit.ford. they were against the following persons,who voted for sir fitabicts bukoett, vie. i;~brrtbarehty,.7obn lee, edward jobll'a-i6ber,and gevse ""thlmpscis.mrs. gr fff t ths, tclkl of the unfortunve manwho shot himself on m mday, near willan's farm,died yesterday.. she had been for some time in,abad state of health ; and the melancholy story ofher husband, having been imprudently revealed toher on thursday, accelerated her death.a man of the name of wallis, residing in plough.street, westminster, hanged himself oo thursdayevening.",0.7641,25.730924041926784,24.301855646558362,24.479543989478493,24.706015270610862,24.531724216634686
2383,1842,lib,"com-plaints relative to the distress prevailing in the wine-growingdistricts. there are bat two solutions for the difficulties whichpress on proprietors. the first is a reduction of the duty towhich their produce is liable; but it is impossible to diminishthe duties with a deficient budget. the other remedy is toopen new markets for exportation; but in order to obtainthose markets we must reduce our tariffs, and make otherconcessions.""the funeral of m. aguado took place on monday at thechurch of notre dame de lorette. the cortege consisted ofa splendidly decorated hearse, drawn by six horses, 12 mourn-ing coaches, and a number of",0.9596,4.122764991142737,4.001443661772362,4.024905665394561,3.9215445564637346,3.9843423214653906
2384,1855,lib,"of `ion of affairs. but undoubtedly no stipulation is regard torussia. (hier, hear.) bat etkor mommaisetion. mere • new arrangement of poland tonne part of those pointsbrief and lees somplets, took plass between the hagfish, upon which her majesty's government are now in concertfrench, and austrian governments, which led to the meaty with the government of from negotiating at vienne. thatof the tad december. before that treaty was slimed prussia negotiation is carried on on the basis of the lour points,was asked to agree to it, butagain she declined •iler4lactive which are well known to everybody. the two powers haveeo-operation.",0.7112,99.74436750632829,100.61879731559307,96.92887580204972,96.67905948823848,96.92619512031736
2385,1812,lib,"friend ',who. spoke last, rendered it impossible for .him to re-main altogether silent. he knew that -the anxietyof the -noble earl for the service. a his prince,his zeal for the public interests—the great excel-lence of his nature; and the generosity of his heart• -7-these it- was which led him to engage in thosetransactions ; and if he had in the slightestdegreepossed,the line he had laid down, he. could attri-bute it to nothing but the effect of these greatand amiable qualities: on the' other hand', hemust:even now aver that their conduct 'was actu-ated by 110 personal feelings or:objects whatever ;that it",0.7992,13.461849400365171,12.639614740833535,12.43851527734195,12.152622667389222,12.359117439094362
2386,1825,lib,"barley,beans, and pease, there is no alteration to-day. oats findbuyers slowly at about the same prices as were quoted on mon-day. 'the } lour trade remains dull.a nntvat.s.—english wheat, 4,3oo—barley, i,7oo—oats,4,boo—lrish oats, 850 qrs.—flour, 2,500 sacks.judgments.--this day in the court of king'sbench william pearson, for endeavouring, tobribe an excise officer, stationed on the sussexcoast to prevent smuggling, was sentenced totwo months' confinement in llorshatri gaol.his affidavit deposed to his having, lived with thelate duke of • norfolk, lord william howard„&c.—j. boughey, also fora similar offence, wassentenced to pay a fi►►e 50/. to the king.court of aldermen.—a court of aldermenwas held",0.9342,6.129314603038878,5.969472263759374,5.9631969716633275,5.97527831843055,6.033922972679883
2387,1833,con,"exactly the title-page we have long wished to see,and we rejoice to say that, now that the subject has been takenup, it is handled by an english lady of sense and acuteness,who possesses very considerable power of expression, and en-joyed unusually favourable opportunities for observation.""—quarterly review."" lively, pleasant gossiping.""—literary gazette.whittaker, treacher, and co., ave maria-lane.of whom may be had,sketches of portuguese life, manners, cos-tumes; and character. with 2i) coloured plates,bvo., 16s. •"" mr..l. r. young, who has distinguished himself as theauthor of a useful elementary treatise ou algebra, has just pub-lished a work of the same beneficial description, elements ofgeometry,'",0.9282,4.887178801609129,4.958137818991062,4.960348861608084,4.72091064715025,4.673881128592938
2388,1813,lib,"sportrng•seconi) ()c.to bei?, mrxting,i.'lll!ltsittiy, oc•roamimr. itret ti-tei, brat mr. tades%i accident, qst. i•steb.arcs. h. ft.--no betting, - -11 r. payne's e. byl'opinjay, 7tl. 811"". brat staxvoll's7.4. 1;311), v. (.:, l 01)i.,,,;.—f4 ia) 2 tillsweepslaks of 2;.g's f'ilt'h.-'—:...mr. illake's l'i•titig itipthong, h4t.l4liblir •mr..crockford's""fouckstotte, 7st. 1316.mr. ilatson'% lilt. boy, ost. 51b.5 ta, 4 1d be iloy-7 to 4 agst 'l'oucbstotte-1 to i itgit%v hi i'it4ong,mr. i.ttl.e's 7st.. gib, beat d. of cirt-,ffan*3 ,tful•get. nib. alt'. m. :i(lc)gs. ft.—it to to on a.latter. •major 'wilson's 1. by tittlitn, .7st..11ohatiil, bst. c 11): first 1.1t.1f b. ;`,l. ""-'rho gecond cltnis of tho-otttlatulq !...ittthes of",0.3709,225.27001457207223,215.53219482866953,211.11986486180132,202.83768198876265,203.1621484895292
2389,1869,lib,"per cent loo 06 97at] gt.west.—orig.&jnt.-rentchg., per gua. 5 p.c loo 103 105st do. orig. (b. ih. ex). 5 p.c. 100 95 100st do do 41 per cent. 1850... 100 87 89 78st do do 4 do dost do do 5 per cent. redem. 100 93 97st do do birmingham gua 100 63 70st do do do pref... 100 ... ...st do do chester gua loo 72 73at do do do 8 per cent loo ... . .st do do do ti do 100 95 100at do south wales, gua. 4 p.c. 100 ... ...st do do 43 p.c loo",0.8086,10.792651441157854,10.820580664411077,10.862498710906078,9.739497896502513,9.744542754403616
2390,1838,lib,"duke andduchess of sutherland in italy, is occupied by various work-men and artisans, who are endeavouring to complete that noblemansion by the ensuing spring, when it will be one of the mostsplendid residences in the metropolis.lord and lady southampton, who arrived at dres-denura short time since, have left in continuation of their touraccompanied by the hon. henry fitzroy, m. p. for lewes,and party. the noble lord and lady, and party, intend vi-siting constantinople.the earl and countess of wicklow and the la-dies howard have left town for brighton, where the noble fa-mily will pass the winter.sir edward cust and lady, it",0.9274,5.836319831691356,5.84966202656035,5.941254544398877,5.976030563747229,5.993099737646684
2391,1827,lib,"and mast respectable magistrates of thecounty, got up with much indignation, and declaring that it wastoo much to allow mr. hanson, after having brought by hiconduct a certain degree of discredit upon die whole corps, tomarch off in this triumphant manner with all the honours of war,proposed a resolution that a brand should besot to upon mr. han-son's name as a magistrate of the county, prevant hiscoming in contact with them again in their meetings, and that hisname, with that view, should be at once struck out of the lists ofall committees of magistrates meeting for county purposes. thisresolution being",0.9459,10.236550414316106,9.432339916952326,9.584380066685052,8.99534524628626,9.175096313884552
2392,1847,con,"own. he trusted to see him, in parlia- send forward their samples for.this.day's market, and owing toment advocating. the interests of the whole kingdom at the short supply and unsettled appearance of the weather, fac-large, as he had already done those of this place [birken- tors were enabled to obtain the prices. of this day se'nnight forand english wheat. a few parcels of new. were on sale from essexhead]. after expressing his regret at the local differenceskent, of fair useful quality.which had arisen amongst them, the toast was put and much .foreign wheat has been. withdrawn from sale, causeddrunk with,",0.8975,18.784795102376044,18.17553806633038,18.531521948758744,17.737975766486752,17.611858851525085
2393,1849,lib,"to mr. william spear-ing, at woolland ; and descriptive particulars, with lithographicplans, may be obtained at the inns at sherborne, dorchester,illandford, &c. ; at the auction mart, london ; of messrs. stoneand symonds, solicitors, dorchester:; and of messrs daniel smithand son, land agents, waterloo-place, pall-mall.the nicoll.—r egent- street andcornhill.besides the above patented article, thereis another novelty introduced for this season which ishowever, registered, and consists in a body garment some-what in the form of a dress•coat, that is to say, a gentlemancan wear it in the evening without distinctly infringing the lawsof costume recognised in society ; but as it",0.9015,5.777569085539904,5.372806886258498,5.3486387723963125,5.284710340979907,5.293133036367109
2394,1858,lib,"the irishlabonrer erns convicted el neeriangliter, to he !apt inpast servlnais kr dm yew. rh lordship *al espiedfor • ivey leesthee is trying ea faikeniont lar the ma-ma'. of • road ; and he then proonded to try common jurycow, sad teal ottathuse to do so until the conclusion of theseam",0.5675,262.4143731753221,267.0016934976908,269.01113923599127,261.64446040571005,261.74566179307095
2395,1852,lib,"these wien; eolumutiineressed attendee, and wes have been reported of mrepwre atits. 10, sad beerbhoom bs. 11.4 to 942 ; liana/rah st its. o per mi.lee dye is neglected- a mae bathers b. wen d rne boa. to aper fy. md. capons to great iintain, shell lac, 3,134 nuto ; 13:bye, 2,191 axis.; to france, 536 rod.; lie dye, 1,400 nu/a.; toneeds america, lae dye, 59 mds.cum. 0n..-11. market remain. very quirt and price, nomot:bons little ibipmenta have been making on owner'. account. litterato great britain, 1,973 ind..; to north alotrir.2, 236 tads.l.tat.-bteti is very low. and the only bu-trit.",0.5753,263.5159363937301,255.49025816279743,254.70482938181325,249.99871173038463,251.470126123777
2396,1862,lib,"austria.the ost-deutsche post, under the heading ""thethrone of mexico,"" publishes a long article refutingthe rumour that the archduke maximilian ofaustria had accepted the offer of the crown ofmexico. after stating that when the crown ofbelgium was offered to the archduke charles ofaustria it was declined, the article concludes asfollows :—"" what napoleon 111. is aiming at isquite clear to us. he wishes to found a throne,as his uncle did, to place his brothers or generalson it. napoleon is at liberty to make with theblood of his soldiers a kingdom out of the oldempire of montezuma; but to wish to employ",0.9685,2.7128375083518574,2.728287247122339,2.7026654664263887,2.547395357559052,2.572441049378288
2397,1846,con,"future• eatowards raising a fund for a new organ, whichball on the removal of the present one totkfforma„ 1 ealecting for the philharmonic society. theee alolleof ecethe ilmost prebably take place shortly afterpresent lecture season.upwards of two tons weight of crabs, besides packagesof other kinds of fish, which had been taken at the fishingstations in the northern parts of northumberland, weresent last week from alnwick to the manufacturing dis-tricts of lancashire and yorkshire. it appears. that afishmonger from the south attends at the stations, andpurchases the crabs at three-halfpence each, and etherfish at a stipulated price.dreadful accident.—about twelve o'clock onwednesday",0.8481,74.32889801705666,64.02750297706783,64.61096124854542,65.17577063335914,65.9911942528405
