,text,answer,KB_answer,meta,_input_hash,_task_hash,label,score,priority,spans,_view_id,_timestamp
176,"the case of the promoters"" may be sustained."" Now, as far as we under.stand the political and material organisationof these realms, we believe there neverwas a case in which the "" propriety"" ofengaging in a public agitation was morenecesary, or likely to prove more signallyfatal to the success of a revolutionary movement.We use words in their literal sense ; and, whenwe say "" revolutionary movement,"" we wishthem to be understood as we give them,for we contend that the worst of all re-bellious acts is to attempt to subvert therights of property. Such designs make thereformer a degraded rebel—the enemy of",accept,accept,"{'date': -3589920000000, 'location': 'Liverpool, Merseyside, England', 'ocr_quality_mean': 0.9757, 'title': 'The Northern Daily Times.'}",2139865279,2047506638,POLITICAL,,,,classification,1661259618
181,"in boxes, at is. lid., 25.k9d., 4s. 6d.AT THE POST-OFFICE, 11, ST. ANNE-STREET EIVERPOQ4(4 ReimTUESDAY,IPRIL 8'rum war will leave us with fully 10,000 foreigntroops, exclusive of Turks, to provide for within thenext few months. Our Foreign Legions are com-posed of Swiss, Italians, and Germans, in whichwe find the tisons of revolution, the least fortunatein the social sphere, the most disappointed in mili-tary ambition, while all possess a sufficient know-ledge of arms to render their neighbourhood any-thing but desirable in peace and idleness. Howto dispose of these innocent victims of war, whosehopes—and probably passions—have been excitedto the highest degree, is a",accept,accept,"{'date': -3589056000000, 'location': 'Liverpool, Merseyside, England', 'ocr_quality_mean': 0.9044000000000001, 'title': 'The Northern Daily Times.'}",1772630486,-145146889,POLITICAL,,,,classification,1661259644
186,"appears froma return moved for by Mr. Drummond, M.P., that in1855 three applications were made by the civil power formilitary assistance—from Liverpool, Wolverhampton,and Birmingham—and that the assistance of pensionerswas afforded. In 1854 there five such applications ; in1853, three; in 1852, three; in 1851, four; and in 1850,three. In the revolutionary year, 1848, the number was21.THE "" DELICATE INVESTIGATION.""—WC are requestedto state, in reference to this case, that Mr. Thomas Bolton,one of the magistrates who heard it, was not at allinfluenced in the exclusion of the reporters, or the public,because the defendant was a gentleman. It appears thatMr. Bolton was",accept,accept,"{'date': -3588710400000, 'location': 'Liverpool, Merseyside, England', 'ocr_quality_mean': 0.9543, 'title': 'The Northern Daily Times.'}",-508857928,-730124659,POLITICAL,,,,classification,1661259861
190,"in occurring. Austria,.l theever, will try to put off the quarrel on the field un,tlitallpolicy and attitude of France and England towel's bitsare no longer the same. The work towards divisi°ll„adealready commenced in Paris. M. Buol seems to Perscr eadthe Emperor Napoleon that any changes in Italy w°ll`igrt ofin open revolution. It is then argued, with all tiled- theJesuitism, that the Sovereigns themselves deraanp t °fpresence of Austrian troops, by which means the reset ofItaly becomes as much like Lombardy as the eau""Vienna cou possily dese.VIENNA,Id Fridayb.—Their Emperor signed the ratific3t'iii°gllof the treaty of peace on the sth. Public thanksgilolopsare",accept,accept,"{'date': -3587932800000, 'location': 'Liverpool, Merseyside, England', 'ocr_quality_mean': 0.7851, 'title': 'The Northern Daily Times.'}",-682321630,1649407132,POLITICAL,,,,classification,1661259875
197,"the"" said, gravely, that the Eurdpean Combinationofcotton7soofooo a.lv e goadsroubles,laets .i n Moscow,2sosharesw ith a"" might not only compel the States to accept the caardte-atho: -A. company for the navigation of the-"" European desire respecting privateering, but lower-Dneiper, capital 3,000,000 roubles, in 12,000"" even to cease to be ' a revolutionary stronghold,', shares."" and, as such, an Object of dislike and terror to The Emigration Commissioners will receive"" all continental potentates."" Is this to be the tenders on the 13th inst. for the hire of four ships,to convey Indian emigrants from the East to thefuture policy of the French and",accept,accept,"{'date': -3586464000000, 'location': 'Liverpool, Merseyside, England', 'ocr_quality_mean': 0.9287000000000001, 'title': 'The Northern Daily Times.'}",764854326,-1192199737,POLITICAL,,,,classification,1661259903
203,"of thosereforms, . comes to' a Conclusion diametricallyoPposed to Sardinian policy.-1While the • memorandum of the 16th of -Aprilseeks the causes of the state of affairs in Italy inthe measures which Austria and the Italian seve-reigns, who have called in that power to their aid,have recource to to put doWn revolutionary excite-ment 'in Italy, the Austrian circular despatchconsiders such a state of things as the immediateconsequence of,a secret and wide-spread propa-ganda which..continues to act in Italy. Sardinia,the only Italian state, according to Count Cavour,.capable of opposing a firm barrier to the revolu-tionary spirit, is-designated. in Count Buol's note,as the focus",accept,accept,"{'date': -3584217600000, 'location': 'Liverpool, Merseyside, England', 'ocr_quality_mean': 0.9103, 'title': 'The Northern Daily Times.'}",-1930062770,-1674510814,POLITICAL,,,,classification,1661259995
205,"the name ofWALKER is not once mentioned. That notableindividual is nothing more than a soldier offortune in the service of President Rivas, who isthe de facto governor of Nicaragua ; and we mightas well say that the British 'Alinistry recognisedthe government of the English and French generals,who served under the revolutionary banners ofPortugal and Spain, when they received the repre-sentatives of the QUEEN'S of those twocountries, and acknowledged them as rulingWhen WALKER and his filibus-sovereignsters took up arms, there were two partiesin Nicaragua, and suppose he had takenthe opposite side to that on which we found him,what would be said",accept,accept,"{'date': -3584131200000, 'location': 'Liverpool, Merseyside, England', 'ocr_quality_mean': 0.9646, 'title': 'The Northern Daily Times.'}",1188635098,-291609966,POLITICAL,,,,classification,1661260006
206,"per 200 lbs; wheat 5 dols at Valparaiso. Freights—Guano from Chinches to the United States, 22 dols ;copper ore to British ports, £4 to £4 ss;- wheat toier articleshandisi-CI 5s to £•1 lOs)ourne, A..BOLIVIA—The President, General Cordoba, hascommuted the sentence of death passed, on the leadersof the late attempt at revolution, and has ordered themto leave the country. Commerce between Tacna andBolivia, which the former news had alarmed, was pre-paring to resume its activity, availing its.,lf of the im-pulse given by the late fiscal measures. By a decree ofthe 3rd of March, t e custom houses of Oruro and LaPaz",accept,accept,"{'date': -3583958400000, 'location': 'Liverpool, Merseyside, England', 'ocr_quality_mean': 0.8453, 'title': 'The Northern Daily Times.'}",1461549352,-391553678,POLITICAL,,,,classification,1661260010
210,"man who is ignorant of thedepth, width, and breadth of the ocean, themighty heavings of its waters appear supernatural ;and the quasi Statesmen, who have only watchedthe course of the political straws which haveappeared on the surface of European life, entertainvery similar notions. A brief reference to thehistory of modern revolutions will, however,satisfy the most sceptical, that every occurrence ofdisorder and bloodshed, which have taken place,were immediately preceded by some socialanamoly, or accumulation of industrial distress.Great Britain herself was falling rapidly intodisorder, threatening a convulsion, when sheadopted Free Trade ; and the political repose,contentment, and prosperity we are nowenjoying, are",accept,accept,"{'date': -3583440000000, 'location': 'Liverpool, Merseyside, England', 'ocr_quality_mean': 0.9803000000000001, 'title': 'The Northern Daily Times.'}",109976369,-1393077879,POLITICAL,,,,classification,1661265887
211,"asserted, that thegovernment contemplate withdrawing its troopsfrom Rome very shortly. Your contemporaries, Ican state on good authority, are incorrectly in-formed. The Roman prefect of police is in Parisat present, and he states, without any sort of dis-guise, that if the French troops were to be takenaway, there would be a revolution the day aftertheir departure.The Cardinal Legate of the Pope arrived lastevening ; but, instead of descending at the Boule-vards, he went to the Tuileries by the Rue deRivoli. He was conveyed on a state carriage, witha military escort, and was accompanied by a largecrowd of high state dignitaries; and",accept,accept,"{'date': -3583440000000, 'location': 'Liverpool, Merseyside, England', 'ocr_quality_mean': 0.9661000000000001, 'title': 'The Northern Daily Times.'}",262250457,697581967,POLITICAL,,,,classification,1661265893
213,"endanger not only the existence of theirown order, but of the entire constitution—the Church, theState, and the Throne. For with our docks half empty, ourmills closed, our population starving, our merchants bankrupt,and society convulsed, such au eruption would of necessity beinaugurated as the world has not witnessed since the greatFrench revolution, and by the crash of falling institutions, ourrulers would learn too late the result of their folly andLet it then be clearly understood, that a war with Americimplies a revolution and a new order of things at home.16th June, 1856. QUASIMODO.THE EYE AND ENR INFIRMARY,TO THE EDITOR OF THE",accept,accept,"{'date': -3583008000000, 'location': 'Liverpool, Merseyside, England', 'ocr_quality_mean': 0.9636, 'title': 'The Northern Daily Times.'}",-2074152527,773312738,POLITICAL,,,,classification,1661265900
215,"I had the pleasure of witnessingit, and give to her that quiet and beneficial rulewhich is so much in contrast to what I well remember itwhen I saw "" liberte, egalite, et fraternite"" chalked on allthe edifices of France, and when every man was full ofemotion and fear lest another revolution should sweep thestreets and deluge them in blood. (Applause.) I trust thatour friendship with her will long remain. (Hear, hear.) Oursoldiers have stood with her's upon the battle field ; our sailorshave conveyed her battalions to the Crimea to partake of oursufferings and triumphs; and now, when she is",accept,accept,"{'date': -3582748800000, 'location': 'Liverpool, Merseyside, England', 'ocr_quality_mean': 0.9825, 'title': 'The Northern Daily Times.'}",-1083700225,-1938646209,POLITICAL,,,,classification,1661265906
217,"flag, and that when the crewcame on shore it soon came to a scuffle, in which anEnglishman was killed.The Vienna correspondent of the Times states, that aserious misunderstanding has arisen between these twoStates. The Duchess Regent of Parma is said to havedeclared that she would rather see her territories exposedto revolutionary attacks, than be longer obliged to sucha power as Austria for protection. Austria fears to see,between the Pruth and the Danube, a second Sardinia,and that is her reason for opposing the union of thePrincipalities.The Daily News announces the appointment of SirWilliam Williams, of Kars, as commandant of Wool-wich, General",accept,accept,"{'date': -3582230400000, 'location': 'Liverpool, Merseyside, England', 'ocr_quality_mean': 0.9149, 'title': 'The Northern Daily Times.'}",-888221698,-1574141929,POLITICAL,,,,classification,1661265915
218,"latter soon cease to guide the car of the revolu.• 41tion.""By M. Rivero,_,,To the triumph of the revolu.tion, without General EspartPro.""'By M. Garcia Ruiz;—.. To DeillOtTftey ! Mq37 itwage an energetic and trueeless war against Ger,e.rrral Espartero—aainst the man to whom thePeople committed-, in July,unsullied and honouled,the banner of the revolution, now dragged throughthe mud, thanks to his pusillanimity, and troddenunder foot by its enemies.""",accept,accept,"{'date': -3582057600000, 'location': 'Liverpool, Merseyside, England', 'ocr_quality_mean': 0.7985, 'title': 'The Northern Daily Times.'}",1903474679,-1795727117,POLITICAL,,,,classification,1661265999
221,"the justiceof the country consecrated it up to the day on whichjustice itself was obliged to give way to violence.The benevolence which derives this right is, then, anew attack on the memory of our father, and wemust repel it. In 1832, a policy accustomed to considermoney as an Instrument of revolution took precautionaryallow us to Ie withoutBenevoienmeasures against us by confiscating the patrimony of ourfamily. It endeavoured to colour the injustice and vio-lence of its proceeding by an explanation of motives whichrevolted the public conscience, and against which we thenprotested. At present the word "" benevolence"" appliedto the measure which",reject,reject,"{'date': -3581798400000, 'location': 'Liverpool, Merseyside, England', 'ocr_quality_mean': 0.9468000000000001, 'title': 'The Northern Daily Times.'}",145924153,-2002198651,POLITICAL,,,,classification,1661266033
222,"reputed father, worked a cornplete fiscal and sodal revolution, and we areirprised to find the noble lord in hisAd age somewhat appalled at the thoughts of a",reject,reject,"{'date': -3581798400000, 'location': 'Liverpool, Merseyside, England', 'ocr_quality_mean': 0.9442, 'title': 'The Northern Daily Times.'}",-1498369161,2068440390,POLITICAL,,,,classification,1661266044
224,"the codes of law were installedat Sucre on the ist of April, and several projects for inter-;nal improvements are mentioned as engrossing the attentionof government and the various towns. The yellow feverwas making some ravages in the provinces of Onsasuyosand Munecas. The citizens who stood by government dur-ing the late revolutionary attempt have been rewarded witha medal of honour.PERV.—The trade with Bolivia is still active, notwith-standing the extensive importations effected in la Paz andCochabamba. Importations in Arica have been made bythe following vessels z Belld Oubatia, from Bordeaux ; MaryGoodell, from Boston, and Horn, from Callao. The Rdpido,from San Antonio,",accept,accept,"{'date': -3581798400000, 'location': 'Liverpool, Merseyside, England', 'ocr_quality_mean': 0.9297000000000001, 'title': 'The Northern Daily Times.'}",-2078956330,-1639042488,POLITICAL,,,,classification,1661266130
225,"so-called ream-naisance of De Castros bay. The sloop Bittern, on docking,had been found to be so much injured that it is supposedshe will be sold out of the service.The same journal says that the only other items requiringmention are the epidemic among the Chinese Population,and the satisfactory progress of the revolution. In a recentedict, that remarkable doctrine for China is declared thatgovernment must emanate from the people themselves.The Times is dissatisfied at the House of Commonsbeing muzzled, and asks—What is the obvious and self-evident advantage of keeping the House for ever dumbon the American question, and who knows where thingsmay",accept,accept,"{'date': -3581798400000, 'location': 'Liverpool, Merseyside, England', 'ocr_quality_mean': 0.9676, 'title': 'The Northern Daily Times.'}",-1437811007,-816381040,POLITICAL,,,,classification,1661266134
227,"in a measure dependent upon thelines of packets trading between England and theUnited States.Accounts from Egypt, dated the 24th ult., arevery favourable with regard to the production ofcereals, and it is estimated that there will be4,000,000 hectolitres available for exportationduring the present year.Letters from Spain dwell at considerable lengthon the revolutionary movements in several of theprovinces, which were becoming more serious thanever.The prospectus has been issued of a new com-pany, under the Limited Liability Act, called the"" Indian Mercantile Agency,"" established for thepurpose of acting as agents in the purchase andsale of goods and property, to make advances onthe same,",accept,accept,"{'date': -3581107200000, 'location': 'Liverpool, Merseyside, England', 'ocr_quality_mean': 0.9596, 'title': 'The Northern Daily Times.'}",1309415278,59661930,POLITICAL,,,,classification,1661266203
231,"compiling the Codes of Lawwas installed at Sucre on the Ist of April, and severalprojects for internal improvements are mentioned as en-grossing the attention of Government and the varioustowns. The yellow fever was making some ravages in theprovinces of Onsasuyos and Munecas. The citizens whostood by Government during the last revolutionaryattempt have been rewarded with a medal of honour.PERU.—The trade with Bolivia is still active, not-withstanding the extensive importations effected in laPaz and Cochabamba. Importations in Arica have beenmade by the following vessels :—Bella Cabana from Bor-deaux, Mary Goodell from Boston, and Horn from Catlao.The Rapido, from San Antonio, imported",accept,accept,"{'date': -3580675200000, 'location': 'Liverpool, Merseyside, England', 'ocr_quality_mean': 0.9715, 'title': 'The Northern Daily Times.'}",2045679326,-1209525135,POLITICAL,,,,classification,1661266297
232,"to the affairs of Italy,and the occupation of Parma and the Legations byAustrian troops. The noble and learned lord recom-mended that England should give to the Italian Statesher earnest co-operation in obtaining the desires of themore moderate of her friends, and he implored the peopleof Italy not to rise in revolution, which must eventuallybe crushed by Austria, and from which no beneficialresult could be obtained.The Earl of CLA.RENDoN promised that the BritishGovernment would do every thing in their powerto promote the welfare of the Italian people,and expressed regret that on this as on threeprevious occasions when the question was broughtbefore",accept,accept,"{'date': -3580588800000, 'location': 'Liverpool, Merseyside, England', 'ocr_quality_mean': 0.9193, 'title': 'The Northern Daily Times.'}",-773052800,813949808,POLITICAL,,,,classification,1661266300
233,"sub-currents owakened with amazement,cottonus that the vold four in-band pace,is riott of the queseve canion, where to obtainsufficient supply of the staple articles of consump-tion ?Let us fancy, for a moment, the price ofNORTHERN TIMES.--of 1813, when Orleans waAquoted 131 to 23a, and Upland lld to 21d per lb.What a revolution this would bring about in ourA cotton famine would be thewe are too tightly laced,,00 nicely trimmed, to standsuch convulsive hcavings in our social scheme.by the natural increase idemand, to timeconomic syst€result. Commercialand, economicallyCheapness and abundance are the leading objects; and as their prolonged attainmentsuccessful widening of theit is",reject,reject,"{'date': -3580502400000, 'location': 'Liverpool, Merseyside, England', 'ocr_quality_mean': 0.9510000000000001, 'title': 'The Northern Daily Times.'}",1911386748,-1796523385,POLITICAL,,,,classification,1661266319
234,"from, the velocity of the vessels. The SarahPalmer was visited yesterday, previous to her haulingdock from the gridiron, by hundreds, who expressedat her extreme smootmess axeanli-;a1 .--all say that, so far as ships are concerned. theial produced by Mr. M'lnnes must prove of para-mount importance, and will probably cause a revolutionin the present mode of protecting ships' bottoms.LIVERPOOL, WEDNESDAY.M02,12.J.AIA.ItY AND COMMTilyEApont. TVESDAY EVENING.This has been a re/rim-614 quiet day in theCotton Market, and a very small business hat beendone, the sales amounting to not more than 2,000bales, of which 200 were taken for speculation andexport. Prices remain -without change.The Liverpool",reject,reject,"{'date': -3580502400000, 'location': 'Liverpool, Merseyside, England', 'ocr_quality_mean': 0.9493, 'title': 'The Northern Daily Times.'}",804903967,-1405682507,POLITICAL,,,,classification,1661266333
235,"and a mail from China.FRANCE.(FROM OUR OW4,,CORRESPONDENT.)PARIS, MONDAY EVENINGI have just learned that an important piece ofnews has reached the government, by telegraph,from Madrid, namely, that Espartero has resignedand that O'Donnell has been appointed firstminister in his place. This is, unquestionably, thegravest event that has occurred in Spain since thelast revolution, and in the present disturbed stateof that country it will have consequences that nonecan foresee. At the moment at which I write thenews is known to very few people, indeed even incircles which are ordinarily well informed ; butthe quarter from which I receive it is so high thatI",accept,accept,"{'date': -3580502400000, 'location': 'Liverpool, Merseyside, England', 'ocr_quality_mean': 0.9642000000000001, 'title': 'The Northern Daily Times.'}",-803952962,596394159,POLITICAL,,,,classification,1661266347
236,"unmoved during the trial,now said that he should die cheerfully, for ho was as innocentas a child.THE FLORENTINE Potroz.—A hundred persons werearrested a few days since by the police of Florence onaccount of a tavern-keeper's opening supper, at which thecompany bad the indiscretion to drink the health of Mazzini,and sing revolutionary songs. Not only all the guests,but their relatives and friends, were taken into custody.The police bad been trying in vain, ever since May 28,to detect the perpetrators of the fireworks let off on thatday—the anniversary of the battle of Montenard.-LIVERPOOL, WEDNEKIRKDALE SESSIONS-YESTERDAY1The -midsummer court of Quarter Sessions openedat Kirkdale,",accept,accept,"{'date': -3580502400000, 'location': 'Liverpool, Merseyside, England', 'ocr_quality_mean': 0.9529000000000001, 'title': 'The Northern Daily Times.'}",-121517767,421909678,POLITICAL,,,,classification,1661266355
237,"parties themselves without anyriegociatiens by the chiefs, And what is remirli-able is, that these'two parties are, for the momentrConservative. ThiS fusion leads me to believe'that the Constitutonal regini3 will not be ()vet'thrown, in spite of the eff•irts which are male IVthe Court, and the generals who took part in thelast revolution. •"".It is rePorted that O'Donnell, in the lastCouncil of Ministers, prOposed to declare ellSpain in a state of siege, and that even Esparteroadhered to the project, but that the two Geneval4differed as to the- manner in which the measureshould. be' .carried out, and that in particular,Espartero refused to suspend",accept,accept,"{'date': -3580416000000, 'location': 'Liverpool, Merseyside, England', 'ocr_quality_mean': 0.8797, 'title': 'The Northern Daily Times.'}",604792436,2035626947,POLITICAL,,,,classification,1661266377
239,"the govern•anent to-day confirm the news of the suppressionof the insurrection, and gave some few details ofthe conflict, from which it appears, that in thePlace Cibbado, not fewer than twelve pieces ofcannon were captured from the insurgents, andthat in the Calle de Toledo, a celebrated torreador,Pucheceta by name, distinguished in variousrevolutions, was killed. The loss of the royal troopsis stated to be rather severe, but no mention ismade of that of the insurgents. The Queen,yesterday, visited the wounded in the hos-pitals. Although, however, the insurrectionhas been quelled in the capital, insurrections atBarcelona, Saragossa, and indeed all over Spainwere expected. The",accept,accept,"{'date': -3580243200000, 'location': 'Liverpool, Merseyside, England', 'ocr_quality_mean': 0.8952, 'title': 'The Northern Daily Times.'}",-982186764,98680693,POLITICAL,,,,classification,1661266618
